Date_start,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Weekday,Weekend,Night,Holiday,Academic_Break,Christmas_Break,HDD_Daily,CDD_Daily,Power_kW-1,Sin_Hour,Cos_Hour,Temp_HR_Interaction
2019-04-04 22:00:00,58.217,10.695833333333333,78.41666666666667,0.0,0.0,1003.0,2.217916666666667,0.0249999999999999,6.0,3,0,1,0,0,0,5.428402777777778,0.0,74.793,-0.5000000000000004,0.8660254037844384,838.7315972222223
2019-04-04 23:00:00,51.066,10.545,71.34583333333333,0.0,0.0,1003.0,1.0961666666666667,0.1,6.099999999999999,3,0,1,0,0,0,5.428402777777778,0.0,58.217,-0.25881904510252157,0.9659258262890681,752.3418125
2019-04-05 00:00:00,51.058,10.136666666666668,73.56333333333333,0.0,0.0,1003.0,0.96,0.0,0.0,4,0,1,0,0,0,6.24096875,0.0,51.066,0.0,1.0,745.686988888889
2019-04-05 01:00:00,50.532,9.324166666666668,73.74083333333333,0.0,0.0,1003.0,1.23025,0.2833333333333334,0.2833333333333334,4,0,1,0,0,0,6.24096875,0.0,51.058,0.25881904510252074,0.9659258262890683,687.5718201388889
2019-04-05 02:00:00,48.051,9.0475,73.61666666666666,0.0,0.0,1002.3333333333334,1.313583333333333,0.15,0.425,4,0,1,0,0,0,6.24096875,0.0,50.532,0.49999999999999994,0.8660254037844387,666.0467916666665
2019-04-05 03:00:00,48.912,8.029166666666667,76.23333333333333,0.0,0.0,1002.25,1.7406666666666666,0.2749999999999999,0.6999999999999998,4,0,1,0,0,0,6.24096875,0.0,48.051,0.7071067811865476,0.7071067811865476,612.0901388888889
2019-04-05 04:00:00,49.208,6.9117500000000005,79.09166666666667,0.0,0.0,1003.0,2.3939166666666667,0.6,1.2916666666666667,4,0,1,0,0,0,6.24096875,0.0,48.912,0.8660254037844386,0.5000000000000001,546.6618270833334
2019-04-05 05:00:00,48.103,6.719416666666667,77.35833333333333,0.0,0.0,1002.1666666666666,1.38275,0.525,1.8,4,0,1,0,0,0,6.24096875,0.0,49.208,0.9659258262890683,0.25881904510252074,519.8028743055555
2019-04-05 06:00:00,48.959,7.1072500000000005,74.11666666666666,0.0,0.0,1002.9166666666666,16.023833333333332,0.0,1.8,4,0,0,0,0,0,6.24096875,0.0,48.103,1.0,6.123233995736766e-17,526.7656791666667
2019-04-05 07:00:00,50.815,8.278333333333334,68.04583333333333,0.0,0.0,1003.1666666666666,166.79,0.025,1.825,4,0,0,0,0,0,6.24096875,0.0,48.959,0.9659258262890683,-0.25881904510252063,563.3060902777778
2019-04-05 08:00:00,89.789,9.103333333333332,59.195,0.0,0.0,1003.9166666666666,253.465,0.075,1.9,4,0,0,0,0,0,6.24096875,0.0,50.815,0.8660254037844387,-0.4999999999999998,538.8718166666665
2019-04-05 09:00:00,154.58,10.163333333333332,53.830000000000005,0.0,0.0,1004.1666666666666,500.0333333333333,0.0,1.9,4,0,0,0,0,0,6.24096875,0.0,89.789,0.7071067811865476,-0.7071067811865475,547.0922333333333
2019-04-05 10:00:00,136.928,10.605833333333331,50.91083333333333,0.0,0.0,1004.75,664.5333333333333,0.0,1.9,4,0,0,0,0,0,6.24096875,0.0,154.58,0.49999999999999994,-0.8660254037844387,539.9518131944443
2019-04-05 11:00:00,132.852,10.501666666666669,57.5525,0.0,0.0,1004.3333333333334,600.6833333333333,0.0,1.9,4,0,0,0,0,0,6.24096875,0.0,136.928,0.258819045102521,-0.9659258262890682,604.3971708333335
2019-04-05 12:00:00,138.369,10.1125,64.18333333333334,0.0,0.0,1004.5833333333334,440.1383333333333,0.0,1.9,4,0,0,0,0,0,6.24096875,0.0,132.852,1.2246467991473532e-16,-1.0,649.0539583333334
2019-04-05 13:00:00,109.236,10.018333333333333,66.16166666666668,0.0,0.0,1004.6666666666666,538.8916666666667,0.1083333333333333,2.0083333333333333,4,0,0,0,0,0,6.24096875,0.0,138.369,-0.2588190451025208,-0.9659258262890683,662.8296305555556
2019-04-05 14:00:00,62.543,11.139166666666666,60.35083333333333,0.0,0.0,1004.9166666666666,514.4666666666667,0.0916666666666666,2.1,4,0,0,0,0,0,6.24096875,0.0,109.236,-0.4999999999999997,-0.8660254037844388,672.2579909722222
2019-04-05 15:00:00,64.124,11.603333333333332,55.1325,0.0,0.0,1005.0,406.01666666666665,0.0,2.1,4,0,0,0,0,0,6.24096875,0.0,62.543,-0.7071067811865471,-0.7071067811865479,639.7207749999999
2019-04-05 16:00:00,64.125,11.598333333333334,55.85083333333333,0.0,0.0,1005.8333333333334,356.975,0.0,2.1,4,0,0,0,0,0,6.24096875,0.0,64.124,-0.8660254037844385,-0.5000000000000004,647.7765819444444
2019-04-05 17:00:00,63.918,11.158333333333331,58.6975,0.0,0.0,1006.3333333333334,127.39083333333332,0.0416666666666666,2.141666666666667,4,0,0,0,0,0,6.24096875,0.0,64.125,-0.9659258262890683,-0.25881904510252063,654.9662708333332
2019-04-05 18:00:00,63.021,11.151666666666666,63.15,0.0,0.0,1006.9166666666666,30.288416666666667,0.0583333333333333,2.2,4,0,0,0,0,0,6.24096875,0.0,63.918,-1.0,-1.8369701987210297e-16,704.2277499999999
2019-04-05 19:00:00,62.262,10.578333333333331,66.53833333333334,0.0,0.0,1007.1666666666666,1.6870833333333335,0.0,2.2,4,0,0,0,0,0,6.24096875,0.0,63.021,-0.9659258262890684,0.2588190451025203,703.8646694444444
2019-04-05 20:00:00,63.794,10.820833333333333,64.84,0.0,0.0,1008.0833333333334,1.4794166666666666,0.0,2.2,4,0,0,0,0,0,6.24096875,0.0,62.262,-0.8660254037844386,0.5000000000000001,701.6228333333333
2019-04-05 21:00:00,58.547,10.758333333333333,66.25166666666667,0.0,0.0,1009.0,2.0609166666666665,0.05,2.25,4,0,1,0,0,0,6.24096875,0.0,63.794,-0.7071067811865477,0.7071067811865474,712.7575138888889
2019-04-05 22:00:00,55.638,9.506666666666666,71.60166666666667,0.0,0.0,1009.0,1.348,0.3916666666666666,2.6416666666666666,4,0,1,0,0,0,6.24096875,0.0,58.547,-0.5000000000000004,0.8660254037844384,680.6931777777778
2019-04-05 23:00:00,55.164,9.8425,73.60833333333333,0.0,0.0,1009.0,2.79325,0.1666666666666666,2.7999999999999994,4,0,1,0,0,0,6.24096875,0.0,55.638,-0.25881904510252157,0.9659258262890681,724.4900208333333
2019-04-06 00:00:00,55.985,9.73,73.94166666666666,0.0,0.0,1009.0,3.1165833333333333,0.2916666666666667,0.1916666666666666,5,1,1,0,0,0,4.93107638888889,0.0,55.164,0.0,1.0,719.4524166666666
2019-04-06 01:00:00,54.074,9.319166666666666,69.60583333333334,0.0,0.0,1009.0,3.4610833333333333,0.0083333333333333,0.2,5,1,1,0,0,0,4.93107638888889,0.0,55.985,0.25881904510252074,0.9659258262890683,648.6683618055555
2019-04-06 02:00:00,53.999,9.310833333333331,71.89999999999999,0.0,0.0,1008.4166666666666,3.284333333333333,0.0,0.2,5,1,1,0,0,0,4.93107638888889,0.0,54.074,0.49999999999999994,0.8660254037844387,669.4489166666665
2019-04-06 03:00:00,51.027,9.395,72.375,0.0,0.0,1008.0,4.070333333333333,0.0,0.2,5,1,1,0,0,0,4.93107638888889,0.0,53.999,0.7071067811865476,0.7071067811865476,679.963125
